,id_disciplina,nome_componete_curricular,taxa_reprov,n
481,20452,EDUCAÇÃO NUTRICIONAL,0.12448132780082988,241
482,20454,PATOLOGIA DA NUTRIÇÃO E DIETOTERAPIA,0.12448132780082988,241
483,18674,FRUTICULTURA,0.12350597609561753,502
484,18653,GEOGRAFIA - 2º ANO - PROEJA,0.12244897959183673,49
485,27358,NUTRIÇÃO E SAÚDE COLETIVA,0.12244897959183673,98
486,27360,TÉCNICA DIETÉTICA,0.12244897959183673,98
487,27325,TECNOLOGIA DE RAÇÕES,0.12213740458015267,131
488,20451,NUTRIÇÃO E DIETÉTICA,0.12195121951219512,287
489,27108,PRÁTICAS INTEGRADAS DE REGISTO E INFORMAÇÕES EM SAÚDE II,0.12121212121212122,33
490,29083,AMBIENTAÇÃO NA EDUCAÇÃO A DISTÂNCIA,0.11940298507462686,134
491,27347,CULTURAS AGRÍCOLAS,0.11904761904761904,126
492,21159,LINGUAGEM E PRÁTICA DISCURSIVA,0.11877394636015326,261
493,20449,PSICOLOGIA APLICADA Á NUTRIÇÃO,0.11781609195402298,348
494,20198,IMUNOLOGIA I,0.11764705882352941,204
495,27332,CONTROLE DE QUALIDADE NA AGROINDÚSTRIA,0.11764705882352941,51
496,27235,BIOSSEGURANÇA E SEGURANÇA DO TRABALHO,0.11764705882352941,68
497,20181,MICROBIOLOGIA I,0.11734693877551021,196
498,28201,ENFERMAGEM CIRÚRGICA I,0.11627906976744186,43
499,20450,TÉCNICA DIETÉTICA,0.11458333333333333,288
500,27242,VIGILÂNCIA SANITÁRIA E SAÚDE PÚBLICA,0.11428571428571428,70
501,18714,CONTROLE DE QUALIDADE NA AGROINDÚSTRIA,0.11363636363636363,308
502,18688,PLANEJAMENTO E PROJETOS,0.1127659574468085,470
503,20448,SEGURANÇA DO TRABALHO,0.11149825783972125,287
504,18677,CULTURAS,0.11088709677419355,496
505,20290,FUNDAMENTOS DE ENFERMAGEM II,0.10863509749303621,359
506,27326,MICROBIOLOGIA DE PRODUTOS AGROINDUSTRIAIS,0.10852713178294573,129
507,28207,TÓPICOS INTEGRADORES II,0.10810810810810811,37
508,20194,BIOQUÍMICA II,0.10752688172043011,186
509,27344,FORRAGICULTURA,0.10714285714285714,84
510,20205,NOÇÕES DE PATOLOGIA GERAL,0.10679611650485436,206
511,20455,BIOQUÍMICA DOS ALIMENTOS,0.10504201680672269,238
512,18105,PRÓTESE FIXA III,0.10457516339869281,153
513,28101,ORTODONTIA LABORATORIAL I,0.10416666666666667,48
514,27239,NUTRIÇÃO ANIMAL,0.10294117647058823,68
515,28763,FILOSOFIA - 1º ANO EJA - EPT,0.10294117647058823,68
516,20195,URINÁLISE II,0.10256410256410256,195
517,18177,BIOÉTICA APLICADA À ENFERMAGEM,0.1021671826625387,323
518,18644,FÍSICA - 2º ANO - PROEJA,0.10204081632653061,49
519,18665,INFORMÁTICA - 2º ANO - PROEJA,0.10204081632653061,49
520,18641,BIOLOGIA - 2º ANO - PROEJA,0.10204081632653061,49
521,18662,ESPANHOL - 2º ANO - PROEJA,0.10204081632653061,49
522,18630,LÍNGUA PORTUGUESA - 2º ANO - PROEJA,0.10204081632653061,49
523,18638,MATEMÁTICA - 2º ANO - PROEJA,0.10204081632653061,49
524,18659,SOCIOLOGIA - 2º ANO - PROEJA,0.10204081632653061,49
525,18647,QUÍMICA - 2º ANO - PROEJA,0.10204081632653061,49
526,27396,FRUTICULTURA,0.1016949152542373,59
527,20191,URINÁLISE I,0.10144927536231885,207
528,27351,TOPOGRAFIA,0.1,110
529,28204,ENFERMAGEM EM EMERGÊNCIA,0.1,40
530,27364,UNIDADES PRODUTORAS DE REFEIÇÕES,0.09836065573770492,61
531,18687,CAPRINO-OVINOCULTURA,0.0982532751091703,458
532,27331,COOPERATIVISMO E EMPREENDEDORISMO,0.09803921568627451,51
533,28127,NUTRIÇÃO E ENVELHECIMENTO,0.09803921568627451,51
534,28133,EMERGÊNCIA GERIÁTRICA,0.0967741935483871,62
535,20184,MICROBIOLOGIA II,0.0967741935483871,186
536,28191,ESTÁGIO SUPERVISIONADO I,0.0958904109589041,73
537,18696,TECNOLOGIA DE FRUTAS E HORTALIÇAS,0.09476309226932668,401
538,27348,JARDINAGEM E PAISAGISMO,0.09401709401709402,117
539,18270,ESTÁGIO SUPERVISIONADO ORTODONTIA LABORATORIAL,0.09375,160
540,18707,ANÁLISE SENSORIAL,0.09350649350649351,385
541,27312,QUÍMICA - 1º ANO,0.09278350515463918,194
542,18610,QUÍMICA - 2º ANO,0.09121621621621621,296
543,18708,TECNOLOGIA DE CARNE E DERIVADOS,0.09117647058823529,340
544,18671,INTRODUÇÃO À AGROINDÚSTRIA,0.08928571428571429,560
545,20302,ENFERMAGEM EM SAÚDE COLETIVA,0.08888888888888889,315
546,18604,BIOLOGIA - 2º ANO,0.08881578947368421,304
547,18613,HISTÓRIA - 2º ANO,0.08852459016393442,305
548,18711,GESTÃO AGROINDUSTRIAL,0.08843537414965986,294
549,28197,ENFERMAGEM EM SAÚDE DA MULHER,0.08823529411764706,68
550,20300,ENFERMAGEM EM SAÚDE MENTAL,0.08813559322033898,295
551,20203,IMUNOLOGIA II,0.08791208791208792,182
552,18706,ANÁLISE FÍSICO-QUÍMICA,0.08674698795180723,415
553,29400,PRIMEIROS SOCORROS,0.08571428571428572,35
554,18628,INFORMÁTICA - 2º ANO,0.08496732026143791,306
555,27306,GEOGRAFIA - 1º ANO,0.08333333333333333,192
556,28194,PSICOLOGIA APLICADA À SAÚDE,0.08333333333333333,60
557,27361,AVALIAÇÃO NUTRICIONAL,0.08196721311475409,61
558,27362,EDUCAÇÃO NUTRICIONAL,0.08196721311475409,61
559,20207,BIOLOGIA MOLECULAR II,0.08187134502923976,171
560,18650,HISTÓRIA - 2º ANO - PROEJA,0.08163265306122448,49
561,18656,FILOSOFIA - 2º ANO - PROEJA,0.08163265306122448,49
562,18710,TECNOLOGIA DE PESCADO E DERIVADOS,0.08108108108108109,333
563,20192,CITOLOGIA E LÍQUIDOS CAVITÁRIOS,0.08080808080808081,198
564,27363,PATOLOGIA DA NUTRIÇÃO E DIETOTERAPIA,0.08064516129032258,62
565,20293,ESTÁGIO SUPERVISIONADO I-ENFERMAGEM CLÍNICA,0.07903780068728522,291
566,18107,PRÓTESE PARCIAL REMOVÍVEL II,0.07878787878787878,165
567,27304,LÍNGUA INGLESA - 1º ANO,0.07853403141361257,191
568,27294,LINGUAGEM DA INFORMAÇÃO - 1º ANO,0.078125,192
569,27310,BIOLOGIA - 1º ANO,0.078125,192
570,28120,O CUIDADO NA GERONTOLOGIA,0.07792207792207792,77
571,27346,GESTÃO AMBIENTAL,0.07627118644067797,118
572,28192,FARMACOLOGIA APLICADA À ENFERMAGEM,0.07575757575757576,66
573,27404,TECNOLOGIA DE PRODUTOS AGROPECUÁRIOS,0.07547169811320754,53
574,27349,DEFESA SANITÁRIA E LEGISLAÇÃO,0.075,120
575,28098,PRÓTESE PARCIAL FIXA I,0.075,40
576,27318,BIOQUÍMICA DE PRODUTOS AGROINDUSTRIAIS,0.0743801652892562,121
577,18110,NOÇÕES DE PRÓTESE SOBRE IMPLANTE,0.07432432432432433,148
578,18686,BOVINOCULTURA,0.072265625,512
579,18622,SOCIOLOGIA - 2º ANO,0.07213930348258707,402
580,18103,PRÓTESE FIXA II,0.07096774193548387,155
581,20298,ENFERMAGEM NA SAÚDE DA CRIANÇA E DO ADOLESCENTE,0.07046979865771812,298
582,28198,ENFERMAGEM EM SAÚDE DO ADULTO E IDOSO I,0.07042253521126761,71
583,18607,FÍSICA - 2º ANO,0.06965174129353234,402
584,18616,GEOGRAFIA - 2º ANO,0.0695364238410596,302
585,18645,FÍSICA - 3º ANO - PROEJA,0.06818181818181818,44
586,18648,QUÍMICA - 3º ANO - PROEJA,0.06818181818181818,44
587,28102,PRÓTESE BUCOMAXILOFACIAL LABORATORIAL,0.06779661016949153,59
588,28132,PATOLOGIAS E AGRAVOS NA GERIATRIA II,0.06756756756756757,74
589,27308,HISTÓRIA - 1º ANO,0.06735751295336788,193
590,28095,NOÇÕES DE ADMINISTRAÇÃO E EMPREENDEDORISMO NO LABORATÓRIO DE PRÓTESE DENTÁRIA,0.06666666666666667,60
591,18625,ESPANHOL - 2º ANO,0.06666666666666667,300
592,20295,ESTÁGIO SUPERVISIONADO I- ENFERMAGEM CIRÚRGICA,0.06597222222222222,288
593,28195,TECNOLOGIA APLICADA À ENFERMAGEM,0.06521739130434782,46
594,28210,EMPREENDEDORISMO,0.06451612903225806,31
595,28099,PRÓTESE PARCIAL FIXA II,0.06451612903225806,62
596,27353,PROJETOS AGROPECUÁRIOS,0.06382978723404255,47
597,18713,PROJETOS AGROINDUSTRIAIS,0.06363636363636363,330
598,18267,ESTÁGIO SUPERVISIONADO PRÓTESE FIXA III,0.06293706293706294,143
599,18102,PRÓTESE TOTAL II,0.06289308176100629,159
600,18709,TECNOLOGIA DE LEITE E DERIVADOS,0.0626865671641791,335
601,18593,LÍNGUA PORTUGUESA - 2º ANO,0.059850374064837904,401
602,18701,TECNOLOGIA DE ÓLEOS E GORDURAS,0.059748427672955975,318
603,18111,ESTÁGIO SUPERVISIONADO PRÓTESE TOTAL,0.058823529411764705,153
604,28205,ENFERMAGEM EM SAÚDE DO TRABALHADOR,0.058823529411764705,34
605,28137,PRÁTICA PROFISSIONAL SUPERVISIONADA,0.058823529411764705,34
606,28785,GEOGRAFIA DO BRASIL E DA PARAÍBA,0.058823529411764705,51
607,18716,COOPERATIVISMO,0.05862068965517241,290
608,28129,BIOÉTICA E CUIDADOS PALIATIVOS,0.05714285714285714,70
609,29397,ÉTICA E RELAÇÕES INTERPESSOAIS,0.05714285714285714,35
610,29399,PORTUGUÊS INSTRUMENTAL,0.05714285714285714,35
611,29398,AMBIENTAÇÃO NA EDUCAÇÃO A DISTÂNCIA,0.05714285714285714,35
612,29403,PATOLOGIAS E AGRAVOS NA GERIATRIA,0.05714285714285714,35
613,29404,CUIDADOS COM A PESSOA IDOSA,0.05714285714285714,35
614,29405,EMPREENDEDORISMO E MERCADO DE TRABALHO,0.05714285714285714,35
615,29401,ENVELHECIMENTO HUMANO E O CUIDADOR,0.05714285714285714,35
616,20735,ESTÁGIO SUPERVISIONADO EM SAÚDE COLETIVA,0.05670103092783505,194
617,20734,ESTÁGIO SUPERVISIONADO EM UNIDADE DE NUTRIÇÃO E DIETÉTICA,0.05670103092783505,194
618,18614,HISTÓRIA - 3º ANO,0.055762081784386616,269
619,28134,LAZER E ENVELHECIMENTO,0.05555555555555555,72
620,20200,ESTÁGIO SUPERVISIONADO EM LABORATÓRIO I,0.05421686746987952,166
621,28206,CUIDADOS PALIATIVOS,0.05405405405405406,37
622,18623,SOCIOLOGIA - 3º ANO,0.053763440860215055,279
623,18268,ESTÁGIO SUPERVISIONADO PRÓTESE PARCIAL REMOVÍVEL,0.05263157894736842,152
624,18611,QUÍMICA - 3º ANO,0.05204460966542751,269
625,20733,ESTÁGIO SUPERVISIONADO EM UNIDADE PRODUTORA DE REFEIÇÕES,0.05181347150259067,193
626,18712,ESTUDOS DE VOCAÇÃO REGIONAL,0.051194539249146756,293
627,28130,SAÚDE BUCAL NO ENVELHECIMENTO,0.05,60
628,27328,TECNOLOGIA DO LEITE,0.04938271604938271,81
629,27327,TECNOLOGIA DE CARNES,0.04938271604938271,81
630,18109,PRÓTESE FIXA IV,0.04895104895104895,143
631,18594,LÍNGUA PORTUGUESA - 3º ANO,0.048859934853420196,307
632,18266,ESTÁGIO SUPERVISIONADO PRÓTESE FIXA II,0.04861111111111111,144
633,18620,FILOSOFIA - 3º ANO,0.048507462686567165,268
634,18608,FÍSICA - 3º ANO,0.048507462686567165,268
635,18715,TRATAMENTO DE RESÍDUOS AGROINDUSTRIAIS,0.04844290657439446,289
636,20458,NUTRIÇÃO E GASTRONOMIA,0.046153846153846156,195
637,27313,QUÍMICA - 2º ANO,0.045871559633027525,109
638,18660,SOCIOLOGIA - 3º ANO - PROEJA,0.045454545454545456,44
639,18642,BIOLOGIA - 3º ANO - PROEJA,0.045454545454545456,44
640,18639,MATEMÁTICA - 3º ANO - PROEJA,0.045454545454545456,44
641,18631,LÍNGUA PORTUGUESA - 3º ANO - PROEJA,0.045454545454545456,44
642,18657,FILOSOFIA - 3º ANO - PROEJA,0.045454545454545456,44
643,18654,GEOGRAFIA - 3º ANO - PROEJA,0.045454545454545456,44
644,18651,HISTÓRIA - 3º ANO - PROEJA,0.045454545454545456,44
645,18663,ESPANHOL - 3º ANO - PROEJA,0.045454545454545456,44
646,18617,GEOGRAFIA - 3º ANO,0.045112781954887216,266
647,20732,TECNOLOGIA DE ALIMENTOS (NUTRIÇÃO E DIETÉTCA),0.0449438202247191,178
648,18605,BIOLOGIA - 3º ANO,0.04477611940298507,268
649,20296,ENFERMAGEM NA SAÚDE DA MULHER,0.04436860068259386,293
650,20291,ESTÁGIO SUPERVISIONADO I- FUNDAMENTOS DE ENFERMAGEM II,0.04416403785488959,317
651,20461,NUTRIÇÃO E MARKETING,0.043478260869565216,230
652,28126,HIGIENE OCUPACIONAL,0.043478260869565216,69
653,27329,TECNOLOGIA DE PESCADOS,0.0425531914893617,47
654,20304,ENFERMAGEM EM EMERGÊNCIAS,0.0425531914893617,282
655,27302,EDUCAÇÃO FÍSICA - 1º ANO,0.04145077720207254,193
656,18742,ESTÁGIO SUPERVISIONADO EM AQUICULTURA,0.0410958904109589,73
657,18633,EDUCAÇÃO FÍSICA - 2º ANO - PROEJA,0.04081632653061224,49
658,28776,ATIVIDADE INTEGRADORA DAS CIÊNCIAS DA NATUREZA E MATEMTÁTICA II,0.04,50
659,28761,BIOLOGIA - 2º EJA - EPT,0.04,50
660,28755,QUÍMICA - 2º ANO EJA - EPT,0.04,50
661,28752,GEOGRAFIA - 2º ANO EJA - EPT,0.04,50
662,28767,SOCIOLOGIA - 2º ANO EJA - EPT,0.04,50
663,28764,FILOSOFIA - 2º ANO EJA - EPT,0.04,50
664,28773,ATIVIDADE INTEGRADORA DAS CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS II,0.04,50
665,28789,TÉCNICAS DE GUIAMENTO,0.04,50
666,28788,PATRIMÔNIO HISTÓRICO CULTURAL,0.04,50
667,28749,HISTÓRIA - 2º ANO EJA - EPT,0.04,50
668,28741,LÍNGUA PORTUGUESA - 2º ANO EJA -EPT,0.04,50
669,20460,ANÁLISE SENSORIAL (NUTRIÇÃO E DIETÉTICA),0.038461538461538464,182
670,27323,TECNOLOGIA DE CEREAIS E PANIFICAÇÃO,0.0375,80
671,27322,TECNOLOGIA DE FRUTAS E HORTALIÇAS,0.0375,80
672,18619,FILOSOFIA - 2º ANO,0.035175879396984924,398
673,20305,ESTÁGIO SUPERVISIONADO II- ENFERMAGEM EM EMERGÊNCIAS,0.034334763948497854,233
674,18626,ESPANHOL - 3º ANO,0.03383458646616541,266
675,18599,ARTE - 2º ANO,0.03282828282828283,396
676,27295,LINGUAGEM DA INFORMAÇÃO - 2º ANO,0.030612244897959183,98
677,27305,LÍNGUA INGLESA - 2º ANO,0.030612244897959183,98
678,27311,BIOLOGIA - 2º ANO,0.030612244897959183,98
679,27309,HISTÓRIA - 2º ANO,0.030303030303030304,99
680,28131,SEXUALIDADE NO ENVELHECIMENTO,0.030303030303030304,33
681,28138,UNIDADE CURRICULAR DE EXTENSÃO TÉCNICA II,0.030303030303030304,33
682,18596,EDUCAÇÃO FÍSICA - 2º ANO,0.030100334448160536,299
683,18601,MATEMÁTICA - 2º ANO,0.029925187032418952,401
684,20299,ESTÁGIO SUPERVISIONADO I-ENFERMAGEM NA SAÚDE DA CRIANÇA E DO ADOLESCENTE,0.02973977695167286,269
685,18602,MATEMÁTICA - 3º ANO,0.029411764705882353,306
686,20306,ENFERMAGEM EM UTI,0.029304029304029304,273
687,29402,POLÍTICAS PÚBLICAS E ENVELHECIMENTO,0.02857142857142857,35
688,28135,"CONTAÇÃO, AUDIÇÃO DE HISTÓRIA",0.027777777777777776,36
689,27366,NUTRIÇÃO E GASTRONOMIA,0.027777777777777776,36
690,18265,ESTÁGIO SUPERVISIONADO PRÓTESE FIXA I,0.02702702702702703,148
691,18597,EDUCAÇÃO FÍSICA - 3º ANO,0.026217228464419477,267
692,18199,ESTÁGIO SUPERVISIONADO III,0.02608695652173913,230
693,20301,ESTÁGIO SUPERVISIONADO I- ENFERMAGEM EM SAÚDE MENTAL,0.025830258302583026,271
694,20303,ESTÁGIO SUPERVISIONADO I-ENFERMAGEM EM SAÚDE COLETIVA,0.025179856115107913,278
695,28199,ENFERMAGEM EM SAÚDE DO ADULTO E IDOSO II,0.023809523809523808,42
696,18634,EDUCAÇÃO FÍSICA - 3º ANO - PROEJA,0.022727272727272728,44
697,20307,ESTÁGIO SUPERVISIONADO II-ENFERMAGEM EM UTI,0.022026431718061675,227
698,27307,GEOGRAFIA - 2º ANO,0.02040816326530612,98
699,28786,HISTÓRIA DO BRASIL E DA PARAÍBA,0.02,50
700,28770,ATIVIDADE INTEGRADORA DAS LINGUAGENS II,0.02,50
701,28778,ÉTICA PROFISSIONAL E RELAÇÕES PROFISSIONAIS,0.02,50
702,28737,ARTE - 2° ANO EJA - EPT,0.02,50
703,28787,ATIVIDADE INTEGRADORA II DO TEMPO COMUNIDADE OU TRABALHO,0.02,50
704,28758,FÍSICA - 2º ANO EJA - EPT,0.02,50
705,28746,MATEMÁTICA - 2º ANO EJA - EPT,0.02,50
706,28739,EDUCAÇÃO FÍSICA - 2º ANO EJA - EPT,0.02,50
707,28744,LÍNGUA INGLESA - 2º ANO EJA - EPT,0.02,50
708,20297,ESTÁGIO SUPERVISIONADO I- ENFERMAGEM NA SAÚDE DA MULHER,0.01838235294117647,272
709,27342,LÍNGUA INGLESA - 3º ANO,0.01694915254237288,59
710,28190,ENFERMAGEM EM SAÚDE COLETIVA,0.015873015873015872,63
711,27303,EDUCAÇÃO FÍSICA - 2º ANO,0.01020408163265306,98
712,20208,ESTÁGIO SUPERVISIONADO EM LABORATÓRIO II,0.006622516556291391,151
713,28915,ÉTICA E CIDADANIA,0.0,41
714,27320,EMBALAGENS PARA PRODUTOS AGROINDUSTRIAIS,0.0,77
715,27247,NOÇÕES DE PRIMEIROS SOCORROS,0.0,104
716,27244,AMBIENTAÇÃO DO ENSINO A DISTÂNCIA,0.0,104
717,27245,ÉTICA E RELAÇÕES INTERPESSOAIS,0.0,104
718,27246,NOÇÕES DE ANATOMIA E FISIOLOGIA HUMANA,0.0,104
719,18717,ESTÁGIO SUPERVISIONADO EM AGROINDÚSTRIA,0.0,235
720,27251,EMPREENDORISMO E MERCADO DO TRABALHO,0.0,104
721,27249,ERGONOMIA E PREVENÇÃO DE ACIDENTES,0.0,104
722,27250,TÉCNICAS DE TRANSPORTE DO PACIENTE,0.0,104
723,27248,BIOSSEGURANÇA EM SERVIÇOS DE SAÚDE,0.0,104
724,27300,"EDUCAÇÃO, DIREITOS HUMANOS E CIDADANIA",0.0,39
725,27341,EDUCAÇÃO FÍSICA - 3º ANO,0.0,39
726,27365,NOÇÕES DE CIÊNCIA E TECNOLOGIA DE ALIMENTOS,0.0,32
727,27333,GESTÃO AMBIENTAL,0.0,45
728,27330,GESTÃO AGROINDUSTRIAL,0.0,42
729,22885,TRABALHO DE CONCLUSÃO DE CURSO - TCC,0.0,156
730,18690,ESTÁGIO SUPERVISIONADO EM AGROPECUÁRIA,0.0,381
